project_id,type,campaign_country,cluster,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%,cluster_k_8
project_7,wi,FR,FrenchComedy,28555,14,53,MALE,25to34,21,16.470588235294116,6
project_7,wi,FR,CyprienFans,21270,4,0,MALE,45to54,21,100.0,7
project_10,wi,DE,GermanDrama,2047,12,10,FEMALE,35to44,119,35.29411764705883,0
project_8,vc,GB,ViewedFanSpots,807,0,0,MALE,45to54,-7,0.0,5
project_1,vc,DE,DarkFemaleLedTV,16491,12,19,MALE,35to44,-111,20.338983050847453,1
project_2,vc,DK,Mixed_Segment_D,3564,0,0,FEMALE,35to44,-14,0.0,5
project_8,vc,GB,Mixed_Segment_D,2003,0,0,FEMALE,35to44,-7,0.0,5
project_1,vc,ES,Cast,5410,0,1,FEMALE,35to44,-153,0.0,1
project_5,vc,FR,FrenchComedy,25168,94,45,FEMALE,35to44,-14,43.317972350230406,2
project_12,wi,FR,PSGFans,3285,0,0,FEMALE,35to44,25,0.0,4
project_6,vc,FR,PRIMEOriginalSeries,2462,7,1,FEMALE,45to54,-17,31.818181818181817,5
project_10,wi,DE,Control,946,2,3,FEMALE,35to44,119,18.181818181818183,0
project_1,vc,DE,Feminism,6248,0,4,FEMALE,45to54,-111,0.0,1
project_11,wi,FR,FrenchCinemaTVSeries,5332,0,0,FEMALE,35to44,28,0.0,4
project_3,wi,NL,Dystopian,9525,3,73,MALE,35to44,42,3.260869565217391,4
project_14,wi,AT,GermanComedy,10562,1,2,FEMALE,35to44,81,16.666666666666668,0
project_8,vc,GB,Control,1162,0,0,FEMALE,18to24,-7,0.0,5
project_1,vc,DE,Cast,5375,0,0,MALE,45to54,-111,0.0,1
project_3,wi,FR,DarkTV,3617,0,0,FEMALE,45to54,17,0.0,4
project_2,vc,FI,Mixed_Segment_F,3916,4,8,FEMALE,O55,-14,33.333333333333336,5
project_6,wi,ES,Action,4692,6,9,MALE,35to44,83,35.29411764705883,0
project_2,vc,ES,OffensiveComedy,7639,0,0,MALE,25to34,-18,0.0,5
project_1,vc,ES,Feminism,4700,1,1,MALE,O55,-153,33.333333333333336,1
project_1,vc,ES,WomensFavouriteTV,14503,4,16,MALE,25to34,-153,16.666666666666668,1
project_2,wi,ES,SBC,5278,45,16,FEMALE,35to44,14,67.16417910447761,2
project_6,vc,ES,TarantinoStyle,4619,20,4,FEMALE,45to54,-17,58.82352941176471,7
project_8,vc,GB,ViewedFanSpots,210,0,0,FEMALE,O55,-7,0.0,5
project_6,wi,DE,Action,1612,0,5,MALE,35to44,84,0.0,0
project_9,vc,DE,FootballEntertainment,10937,102,126,MALE,25to34,-18,31.677018633540374,2
project_7,vc,FR,Comedy,50868,10,46,FEMALE,45to54,-37,13.698630136986301,3
project_1,wi,NL,WomensFavouriteTV,3724,1,1,FEMALE,O55,-53,10.0,5
project_11,wi,FR,Parents,3442,0,0,FEMALE,18to24,28,0.0,4
project_2,vc,DK,Demo,1651,0,0,MALE,25to34,-14,0.0,5
project_1,vc,DE,WomensFavouriteTV,5517,29,20,FEMALE,45to54,-111,22.137404580152673,1
project_7,wi,FR,McflyCarlito,35376,0,0,FEMALE,25to34,21,0.0,4
project_11,wi,FR,FamousEpicComics,7230,0,0,FEMALE,35to44,28,0.0,4
project_8,vc,GB,Mixed_Segment_D,1602,0,0,MALE,25to34,-7,0.0,5
project_6,wi,ES,SpiesSecretOperations,4132,5,2,FEMALE,35to44,83,45.45454545454545,0
project_7,wi,FR,NatooFans,12714,37,8,FEMALE,18to24,21,61.66666666666666,7
project_8,vc,GB,ComedyHorror,1893,0,0,MALE,O55,-7,0.0,5
project_9,vc,DE,SportEntertainment,6572,6,60,FEMALE,45to54,-18,8.695652173913043,5
project_6,wi,DE,PRIMEOriginalSeries,10744,6,14,MALE,25to34,84,23.07692307692308,0
project_1,vc,DE,PrimeVideoFans,3450,2,11,MALE,18to24,-111,7.142857142857142,1
project_10,wi,DE,DrugsonScreen,1767,3,19,MALE,O55,119,12.5,0
project_6,wi,FR,Action,1586,1,5,MALE,45to54,84,9.090909090909092,0
project_6,vc,ES,PRIMEOriginalSeries,2965,2,3,MALE,18to24,-17,25.0,5
project_12,wi,FR,SportEntertainment,3580,0,0,MALE,O55,25,0.0,4
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,5198,28,10,FEMALE,18to24,5,32.94117647058823,7
project_1,vc,ES,Cast,7023,3,5,MALE,35to44,-153,23.07692307692308,1
project_2,vc,SE,Broad,2319,0,3,FEMALE,25to34,-14,0.0,5
project_6,wi,GB,Control,12353,26,159,MALE,18to24,84,8.637873754152825,6
project_13,wi,FR,FrenchCinema,3360,0,0,MALE,25to34,4,0.0,4
project_2,wi,AT,USDocumentary,1741,3,1,FEMALE,45to54,13,60.0,7
project_6,vc,ES,Action,4192,7,17,FEMALE,25to34,-17,20.0,5
project_3,wi,GB,Dystopian,10074,17,21,MALE,25to34,42,15.315315315315313,4
project_3,wi,DE,ComicBookTV,1646,2,6,MALE,45to54,17,7.6923076923076925,4
project_2,vc,NO,Mixed_Segment_D,3965,4,1,FEMALE,25to34,-14,80.0,7
project_3,wi,GB,VisuallyArresting,5424,6,1,FEMALE,35to44,42,18.75,4
project_3,wi,IT,ComicBookTV,4214,0,0,MALE,18to24,17,0.0,4
project_9,wi,DE,SportEntertainment,4425,7,29,FEMALE,O55,3,17.94871794871795,5
project_6,wi,DE,CastCrew,2137,28,5,MALE,25to34,84,57.14285714285714,7
project_2,vc,IE,Mixed_Segment_D,7683,0,0,MALE,35to44,-14,0.0,5
project_3,wi,DE,DarkTV,2902,1,13,MALE,25to34,17,2.127659574468085,4
project_7,wi,FR,LudovikFans,2166,3,20,MALE,45to54,21,12.0,4
project_8,vc,GB,Control,2404,0,0,FEMALE,25to34,-7,0.0,5
project_8,vc,GB,FlockAudiences,2079,0,0,MALE,35to44,-7,0.0,5
project_14,wi,DE,Mixed_Segment_B,13121,0,0,MALE,25to34,81,0.0,0
project_12,wi,FR,Documentary,4779,0,0,MALE,18to24,25,0.0,4
project_1,wi,GB,MysteryThriller,10337,2,7,MALE,O55,-53,16.666666666666668,5
project_12,wi,FR,Documentary,3493,0,0,FEMALE,45to54,25,0.0,4
project_6,wi,GB,SpiesSecretOperations,3799,23,13,MALE,35to44,84,43.39622641509435,0
project_8,vc,GB,TheCornettoTrilogy,2337,0,0,FEMALE,18to24,-7,0.0,5
project_6,vc,GB,CastCrew,3198,24,10,MALE,45to54,-17,37.5,7
project_1,vc,AT,Cast,9878,3,6,MALE,35to44,-111,23.07692307692308,1
project_2,vc,ES,OffensiveComedy,8262,0,0,FEMALE,25to34,-18,0.0,5
project_6,wi,ES,Control,3187,3,5,FEMALE,25to34,83,27.272727272727273,0
project_4,wi,DE,Crime,6976,16,72,MALE,O55,72,11.678832116788321,0
project_1,vc,ES,Motherhood,5352,7,0,FEMALE,O55,-153,53.846153846153854,1
project_7,wi,FR,FrenchComedy,16055,13,28,MALE,35to44,21,25.0,4
project_5,vc,FR,PrimeVideoFans,7130,14,36,MALE,35to44,-14,17.721518987341767,5
project_1,vc,ES,Books,6060,0,3,MALE,35to44,-153,0.0,1
project_14,wi,AT,GermanComedy,1755,0,2,FEMALE,O55,81,0.0,0
project_2,vc,ES,USCulture,4106,0,0,FEMALE,45to54,-18,0.0,5
project_1,vc,DE,Books,9062,6,10,MALE,35to44,-111,21.428571428571427,1
project_5,vc,FR,FrenchInfluencers,15366,20,111,MALE,35to44,-14,13.245033112582783,6
project_7,wi,FR,NatooFans,36009,24,9,FEMALE,25to34,21,57.14285714285714,7
project_2,vc,IE,Mixed_Segment_E,7153,0,0,MALE,45to54,-14,0.0,5
project_8,vc,GB,Mixed_Segment_E,2803,0,0,FEMALE,35to44,-7,0.0,5
project_1,vc,GB,FemaleLedDrama,6430,4,12,MALE,45to54,-98,15.384615384615385,1
project_2,vc,PT,Core,9862,11,3,FEMALE,35to44,-15,61.111111111111114,7
project_5,vc,FR,InARelationship,13233,29,48,FEMALE,18to24,-14,18.471337579617835,6
project_5,vc,FR,Moviegoers,15720,22,130,MALE,25to34,-14,12.790697674418604,6
project_9,wi,DE,SportEntertainment,4772,47,51,MALE,18to24,3,45.19230769230769,2
project_9,wi,DE,SportEntertainment,3693,14,53,FEMALE,35to44,3,20.895522388059703,5
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,5824,30,7,FEMALE,25to34,5,58.82352941176471,7
project_2,vc,DK,Demo,2150,0,0,FEMALE,25to34,-14,0.0,5
project_2,vc,DK,Demo,1759,0,0,FEMALE,35to44,-14,0.0,5
project_2,wi,ES,Comedy,9076,11,25,FEMALE,45to54,14,28.2051282051282,7
project_8,vc,GB,KerrysBespokeList,1617,0,0,FEMALE,35to44,-7,0.0,5
project_14,wi,DE,Comedy,3290,12,31,MALE,25to34,81,19.047619047619047,0
project_2,vc,ES,USCulture,3649,0,0,FEMALE,35to44,-18,0.0,5
project_7,wi,FR,FrenchComedy,24405,44,56,MALE,18to24,21,36.66666666666666,2
project_7,vc,FR,PrimeVideoFans,61972,5,26,MALE,35to44,-37,11.363636363636365,3
project_4,vc,DE,Extended,2370,14,17,MALE,35to44,-18,26.41509433962264,5
project_14,wi,AT,GermanyComedy,9395,1,0,FEMALE,35to44,81,33.333333333333336,0
project_12,wi,FR,FootballEntertainment,3556,0,0,MALE,O55,25,0.0,4
project_2,vc,ES,USCulture,3366,0,0,FEMALE,25to34,-18,0.0,5
project_1,vc,GB,DarkFemaleLedTV,4462,22,4,FEMALE,45to54,-98,31.88405797101449,1
project_4,wi,DE,Crime,7829,18,22,FEMALE,18to24,72,18.367346938775512,0
project_11,wi,FR,French,5156,0,0,FEMALE,45to54,28,0.0,4
project_12,wi,FR,FootballEntertainment,2844,0,0,MALE,35to44,25,0.0,4
project_2,vc,ES,USCulture,3299,0,0,FEMALE,O55,-18,0.0,5
project_2,vc,DK,Mixed_Segment_D,4114,0,0,MALE,35to44,-14,0.0,5
project_1,vc,ES,Feminism,9539,4,10,FEMALE,18to24,-153,21.05263157894737,1
project_6,vc,ES,Action,5200,9,16,MALE,25to34,-17,30.0,5
project_6,vc,FR,Action,2624,19,11,MALE,45to54,-17,51.351351351351354,7
project_1,vc,ES,DarkFemaleLedTV,10832,49,4,FEMALE,45to54,-153,37.404580152671755,1
project_6,wi,DE,PRIMEOriginalSeries,2524,3,10,MALE,35to44,84,17.647058823529417,0
project_8,vc,GB,Control,1937,0,0,FEMALE,45to54,-7,0.0,5
project_2,wi,ES,USCulture,4400,18,13,FEMALE,35to44,14,58.064516129032256,7
project_14,wi,AT,Comedy,18511,0,4,FEMALE,25to34,81,0.0,0
project_14,wi,DE,StandUp,2078,4,16,FEMALE,45to54,81,14.285714285714285,0
project_10,wi,DE,Control,628,3,3,FEMALE,25to34,119,20.0,0
project_5,vc,FR,EmpowermentFeminismBodyPositivity,8906,5,92,MALE,45to54,-14,4.62962962962963,6
project_2,vc,ES,Control,9019,0,0,MALE,O55,-18,0.0,5
project_2,vc,ES,SBC,4532,0,0,MALE,45to54,-18,0.0,5
project_6,wi,GB,PRIMEOriginalSeries,18918,21,42,MALE,18to24,84,19.09090909090909,0
project_3,wi,DE,PrimeVideoFans,1307,3,2,MALE,O55,17,13.043478260869565,4
project_5,wi,FR,ComedyDramedy,12121,30,23,FEMALE,45to54,5,34.883720930232556,7
project_13,wi,FR,MusicNostalgia,4097,0,0,FEMALE,25to34,4,0.0,4
project_1,vc,ES,FemaleLedDramaMovies,13013,5,15,FEMALE,18to24,-153,19.23076923076923,1
project_3,wi,DE,PrimeVideoFans,1461,2,1,FEMALE,18to24,17,14.285714285714285,4
project_7,vc,FR,Gamers,92077,60,137,MALE,18to24,-37,24.793388429752067,3
project_7,vc,FR,Gamers,111422,23,160,MALE,25to34,-37,11.219512195121949,3
project_6,wi,GB,BrutalWitty,12494,5,14,FEMALE,25to34,84,13.888888888888891,0
project_9,vc,DE,FootballEntertainment,10397,123,69,MALE,18to24,-18,38.4375,2
project_2,vc,ES,USCulture,5867,0,0,FEMALE,18to24,-18,0.0,5
project_2,wi,ES,SBC,5077,48,13,FEMALE,25to34,14,73.84615384615384,2
project_11,wi,FR,FrenchCinemaTVSeries,4006,0,0,FEMALE,45to54,28,0.0,4
project_5,wi,FR,Singles,6044,18,11,FEMALE,25to34,5,28.57142857142857,4
project_1,vc,ES,DarkFemaleLedTV,12984,56,12,FEMALE,25to34,-153,45.161290322580655,2
project_10,wi,DE,Music,922,2,10,MALE,25to34,119,14.285714285714285,0
project_4,vc,DE,GermanCrimeDrama,1542,6,12,FEMALE,25to34,-18,31.578947368421048,5
project_6,wi,GB,CastCrew,16979,37,26,MALE,25to34,84,43.0232558139535,2
project_6,wi,GB,Control,4914,14,68,MALE,25to34,84,11.290322580645164,0
project_1,vc,GB,WomensFavouriteTV,5257,5,4,MALE,25to34,-98,22.72727272727273,1
project_6,wi,GB,SpiesSecretOperations,2429,1,9,FEMALE,25to34,84,4.761904761904762,0
project_6,vc,FR,PRIMEOriginalSeries,2429,8,7,FEMALE,35to44,-17,29.62962962962963,5
project_3,wi,DE,VisuallyArresting,2361,5,5,MALE,35to44,17,14.705882352941178,4
project_1,vc,GB,WomensFavouriteTV,5063,18,2,FEMALE,35to44,-98,33.333333333333336,1
project_14,wi,AT,Comedy,11081,0,8,MALE,O55,81,0.0,0
project_6,vc,ES,SpiesSecretOperations,4632,7,14,MALE,18to24,-17,24.13793103448276,5
project_6,vc,FR,Control,4038,17,65,MALE,45to54,-17,15.596330275229356,6
project_1,vc,DE,WomensFavouriteTV,7208,0,2,FEMALE,45to54,-111,0.0,1
project_1,vc,DE,Motherhood,1770,0,1,FEMALE,45to54,-111,0.0,1
project_2,wi,ES,SBC,7058,16,15,FEMALE,O55,14,45.714285714285715,7
project_11,wi,FR,French,4456,0,0,MALE,35to44,28,0.0,4
project_2,vc,PT,Broad,4670,3,3,MALE,O55,-15,50.0,7
project_3,wi,IT,DarkTV,4318,0,0,MALE,O55,17,0.0,4
project_6,wi,DE,SpiesSecretOperations,7242,9,8,FEMALE,25to34,84,36.0,0
project_3,wi,GB,Dystopian,7533,16,3,FEMALE,25to34,42,16.49484536082474,4
project_11,wi,FR,FrenchCinema,4655,0,0,MALE,18to24,28,0.0,4
project_6,vc,FR,Control,3369,8,56,FEMALE,45to54,-17,7.6190476190476195,5
project_10,wi,DE,DrugsonScreen,1596,8,12,FEMALE,25to34,119,30.76923076923077,0
project_6,wi,DE,VengeanceSelfJustice,1620,3,4,FEMALE,18to24,84,27.272727272727273,0
project_8,vc,GB,ViewedFanSpots,1066,0,0,FEMALE,18to24,-7,0.0,5
project_6,wi,DE,VengeanceSelfJustice,6718,6,3,FEMALE,25to34,84,42.857142857142854,0
project_2,vc,IE,Broad,2793,0,0,FEMALE,O55,-14,0.0,5
project_7,wi,FR,PrimeVideoFans,505,1,2,MALE,45to54,21,33.333333333333336,4
project_6,wi,GB,Drama,2775,7,18,FEMALE,25to34,84,15.555555555555555,0
project_1,wi,NL,FemaleLedDrama,5869,1,2,MALE,18to24,-53,12.5,5
project_6,vc,ES,Control,6029,37,24,MALE,45to54,-17,39.361702127659576,7
project_8,vc,GB,Mixed_Segment_F,2784,0,0,MALE,O55,-7,0.0,5
project_7,wi,FR,Gamers,880,1,7,FEMALE,45to54,21,5.2631578947368425,4
project_3,wi,DE,ComicBookTV,2627,0,6,MALE,35to44,17,0.0,4
project_8,vc,GB,IrreverentBritishTVComedy,1689,0,0,FEMALE,35to44,-7,0.0,5
project_7,vc,FR,RealityTVHits,47733,22,50,FEMALE,35to44,-37,18.33333333333333,3
project_2,vc,NO,Core,3706,31,0,MALE,25to34,-14,77.5,7
project_5,vc,FR,FrenchComedy,26498,39,165,MALE,35to44,-14,15.918367346938775,6
project_2,wi,AT,USDocumentary,2615,14,5,FEMALE,35to44,13,73.6842105263158,7
project_1,vc,AT,PrimeVideoFans,22749,3,5,MALE,25to34,-111,14.285714285714285,1
project_1,vc,AT,BestOfMystery,25637,10,1,FEMALE,18to24,-111,27.02702702702703,1
project_2,vc,FI,Mixed_Segment_E,4654,0,0,FEMALE,45to54,-14,0.0,5
project_7,wi,FR,NatooFans,36536,1,0,FEMALE,45to54,21,100.0,7
project_12,wi,FR,PrimeVideoFans,2972,0,0,FEMALE,25to34,25,0.0,4
project_2,wi,ES,Control,2781,6,4,MALE,45to54,14,50.0,7
project_6,wi,GB,Drama,2290,4,6,FEMALE,35to44,84,18.181818181818183,0
project_5,wi,FR,ComedyDramedy,13379,64,57,FEMALE,25to34,5,35.95505617977528,2
project_1,vc,ES,Motherhood,5650,1,3,MALE,45to54,-153,10.0,1
project_3,wi,IT,VisuallyArresting,3092,0,0,FEMALE,18to24,17,0.0,4
project_1,vc,GB,MysteryThriller,6978,5,10,MALE,45to54,-98,20.0,1
project_5,wi,FR,FrenchInfluencers,6612,34,24,FEMALE,18to24,5,32.38095238095238,2
project_1,vc,DE,WomensFavouriteTV,15169,41,3,FEMALE,25to34,-111,32.8,1
project_4,wi,DE,GermanProductions,8330,21,20,FEMALE,45to54,72,22.580645161290327,0
project_7,vc,FR,LudovikFans,77270,11,59,MALE,35to44,-37,11.224489795918366,3
project_4,wi,DE,Thriller,8369,36,100,MALE,O55,72,20.338983050847453,6
project_11,wi,FR,ParentsKids,6788,0,0,FEMALE,35to44,28,0.0,4
project_3,wi,DE,PrimeVideoFans,1411,0,2,FEMALE,45to54,17,0.0,4
project_5,vc,FR,FemaleCenteredInterests,14659,33,32,FEMALE,18to24,-14,23.40425531914893,2
project_6,vc,FR,CastCrew,3319,42,16,MALE,18to24,-17,56.75675675675675,2
project_6,vc,FR,Control,4692,24,67,MALE,18to24,-17,14.723926380368097,6
project_7,wi,FR,Gamers,31936,12,23,FEMALE,25to34,21,25.53191489361702,4
project_6,vc,DE,Drama,1922,10,13,MALE,45to54,-17,29.411764705882355,5
project_11,wi,FR,FrenchCinemaTVSeries,5149,0,0,FEMALE,18to24,28,0.0,4
project_7,wi,FR,Gamers,30571,19,75,MALE,25to34,21,16.964285714285715,6
project_12,wi,FR,SportEntertainment,3634,0,0,MALE,18to24,25,0.0,4
project_2,vc,PT,Mixed_Segment_D,11479,11,0,MALE,25to34,-15,73.33333333333333,7
project_1,vc,DE,BestOfMystery,5816,5,9,FEMALE,18to24,-111,11.904761904761903,1
project_2,vc,NO,Mixed_Segment_D,3871,4,1,FEMALE,35to44,-14,66.66666666666667,7
project_5,vc,FR,FrenchCinemaTVSeries,8251,15,34,FEMALE,45to54,-14,23.07692307692308,5
project_5,vc,FR,EmpowermentFeminismBodyPositivity,12519,10,141,MALE,25to34,-14,5.9171597633136095,6
project_2,vc,DK,Mixed_Segment_F,3353,0,0,FEMALE,O55,-14,0.0,5
project_6,vc,FR,BrutalWitty,3748,16,13,MALE,35to44,-17,42.10526315789474,7
project_6,wi,ES,VengeanceSelfJustice,4268,4,8,FEMALE,35to44,83,28.57142857142857,0
project_12,wi,FR,SportEntertainment,4238,0,0,FEMALE,35to44,25,0.0,4
project_2,vc,SE,Demo,1995,2,7,FEMALE,45to54,-14,22.222222222222218,5
project_2,wi,AT,USCulture,1794,16,4,MALE,18to24,13,80.0,7
project_2,vc,SE,Broad,3289,6,8,FEMALE,18to24,-14,42.857142857142854,7
project_5,vc,FR,FemaleLedComedy,22934,57,189,MALE,45to54,-14,18.62745098039216,6
project_1,wi,NL,DarkFemaleLedTV,2818,0,1,MALE,O55,-53,0.0,5
project_1,vc,AT,Motherhood,24972,0,2,MALE,25to34,-111,0.0,1
project_12,wi,FR,ToughGuys,4110,0,0,FEMALE,35to44,25,0.0,4
project_7,wi,FR,CyprienFans,21647,63,9,FEMALE,18to24,21,69.23076923076923,2
project_7,vc,FR,CyprienFans,71240,24,78,MALE,18to24,-37,16.551724137931036,3
project_7,vc,FR,RealityTVHits,64770,9,29,MALE,45to54,-37,14.754098360655734,3
project_2,vc,NO,Demo,1868,6,0,MALE,25to34,-14,66.66666666666667,7
project_2,vc,NO,Broad,2094,1,0,FEMALE,45to54,-14,100.0,7
project_2,vc,IE,Mixed_Segment_C,6650,0,0,FEMALE,25to34,-14,0.0,5
project_8,vc,GB,Mixed_Segment_C,3062,0,0,FEMALE,35to44,-7,0.0,5
project_6,wi,FR,PRIMEOriginalSeries,2944,11,13,FEMALE,25to34,84,20.754716981132077,0
project_5,vc,FR,EmpowermentFeminismBodyPositivity,10627,36,20,FEMALE,25to34,-14,40.0,2
project_1,vc,ES,Books,7000,2,6,MALE,25to34,-153,15.384615384615385,1
project_6,wi,DE,BrutalWitty,1513,2,5,FEMALE,25to34,84,11.111111111111109,0
project_10,wi,DE,Music,993,1,3,FEMALE,35to44,119,12.5,0
project_8,wi,GB,SimonPeggWright,245,2,0,FEMALE,O55,92,100.0,7
project_2,vc,FI,Core,4397,2,8,FEMALE,25to34,-14,13.333333333333336,5
project_7,wi,FR,LudovikFans,26130,34,118,MALE,18to24,21,19.883040935672515,6
project_6,vc,FR,VengeanceSelfJustice,2654,11,13,FEMALE,25to34,-17,25.58139534883721,5
project_2,vc,FI,Core,4460,15,2,MALE,35to44,-14,71.42857142857143,7
project_8,vc,GB,KerrysBespokeList,1411,0,0,FEMALE,O55,-7,0.0,5
project_6,wi,GB,Drama,5763,11,74,MALE,18to24,84,7.142857142857142,0
project_9,vc,DE,Football,14107,150,66,MALE,18to24,-18,43.227665706051866,2
project_12,wi,FR,FootballEntertainment,4693,0,0,FEMALE,25to34,25,0.0,4
project_13,wi,FR,MusicalsOnScreen,2739,0,0,FEMALE,45to54,4,0.0,4
project_6,wi,DE,CastCrew,1496,2,0,FEMALE,18to24,84,22.222222222222218,0
project_2,vc,DK,Mixed_Segment_C,4781,0,0,FEMALE,18to24,-14,0.0,5
project_12,wi,FR,Football,4228,0,0,FEMALE,45to54,25,0.0,4
project_2,vc,PT,Broad,6222,4,1,MALE,45to54,-15,80.0,7
project_2,vc,NO,Core,3918,7,10,FEMALE,18to24,-14,33.333333333333336,5
project_1,vc,ES,Cast,4099,1,1,FEMALE,O55,-153,25.0,1
project_13,wi,FR,PrimeVideoFans,1561,0,0,FEMALE,25to34,4,0.0,4
project_6,vc,FR,BrutalWitty,2920,15,15,FEMALE,18to24,-17,35.714285714285715,7
project_7,wi,FR,Gamers,1132,3,21,MALE,45to54,21,10.0,4
project_10,wi,DE,YoungAdultsDrama,1210,5,13,MALE,45to54,119,17.24137931034483,0
project_5,wi,FR,Families,6563,17,16,FEMALE,45to54,5,42.5,7
project_6,vc,ES,Action,4577,2,16,FEMALE,18to24,-17,8.333333333333334,5
project_6,wi,GB,VengeanceSelfJustice,2333,7,2,FEMALE,25to34,84,35.0,0
project_10,wi,DE,YoungAdultsDrama,2392,2,22,MALE,25to34,119,7.6923076923076925,0
project_6,vc,DE,Action,1584,8,6,FEMALE,25to34,-17,29.62962962962963,5
project_12,wi,FR,Documentary,3700,0,0,MALE,25to34,25,0.0,4
project_6,wi,DE,Control,3437,2,18,MALE,25to34,84,6.451612903225807,0
project_6,vc,ES,CastCrew,4881,27,22,FEMALE,25to34,-17,29.032258064516128,7
project_14,wi,AT,GermanComedyStandUp,12717,0,3,MALE,45to54,81,0.0,0
project_1,vc,ES,FemaleLedDramaMovies,12344,13,18,MALE,35to44,-153,33.333333333333336,1
project_14,wi,AT,Comedy,20335,0,5,MALE,25to34,81,0.0,0
project_2,vc,NO,Mixed_Segment_C,3855,3,2,FEMALE,25to34,-14,60.0,7
project_10,wi,DE,DrugsonScreen,3948,4,16,MALE,18to24,119,19.047619047619047,0
project_1,vc,AT,PrimeVideoFans,21436,8,3,FEMALE,25to34,-111,29.62962962962963,1
project_1,vc,AT,FemaleLedDramaMovies,24993,3,11,MALE,18to24,-111,12.0,1
project_2,wi,ES,Comedy,9549,28,10,MALE,45to54,14,73.6842105263158,7
project_3,wi,FR,PrimeVideoFans,2532,0,0,FEMALE,18to24,17,0.0,4
project_4,vc,DE,GermanProductions,4712,14,22,MALE,25to34,-18,34.14634146341464,5
project_6,vc,FR,Drama,3191,8,34,FEMALE,18to24,-17,10.526315789473683,5
project_3,wi,FR,Dystopian,2747,0,0,FEMALE,45to54,17,0.0,4
project_4,wi,DE,Thriller,8256,30,26,FEMALE,18to24,72,20.0,0
project_1,vc,DE,PopularDrama,6975,3,13,MALE,18to24,-111,7.894736842105262,1
project_1,vc,AT,PopularDrama,34072,10,22,MALE,25to34,-111,19.23076923076923,1
project_11,wi,FR,ComedyHistoricalLiterature,7503,0,0,MALE,18to24,28,0.0,4
project_9,vc,DE,SportEntertainment,9261,11,87,MALE,35to44,-18,9.90990990990991,6
project_2,wi,AT,OffensiveComedy,5538,10,4,FEMALE,35to44,13,66.66666666666667,7
project_8,vc,GB,ViewedFanSpots,658,0,0,MALE,25to34,-7,0.0,5
project_5,vc,FR,FrenchInfluencers,12317,28,56,FEMALE,45to54,-14,28.282828282828284,6
project_7,wi,FR,FrenchInfluencers,41518,32,111,MALE,25to34,21,19.27710843373494,6
project_1,vc,GB,MysteryThriller,6576,6,12,MALE,35to44,-98,16.216216216216218,1
project_11,wi,FR,PrimeVideoFans,2799,0,0,MALE,35to44,28,0.0,4
project_1,vc,ES,Feminism,7354,14,3,FEMALE,35to44,-153,42.42424242424242,1
project_2,vc,PT,Demo,2768,10,1,MALE,35to44,-15,71.42857142857143,7
project_6,vc,ES,Control,6864,26,59,MALE,25to34,-17,23.63636363636364,6
project_8,vc,GB,BestOfComedy,3090,0,0,MALE,18to24,-7,0.0,5
project_6,wi,ES,TarantinoStyle,5269,0,8,FEMALE,18to24,83,0.0,0
project_9,wi,DE,FootballEntertainment,5401,31,47,FEMALE,35to44,3,38.27160493827161,7
project_6,wi,ES,SpiesSecretOperations,5522,22,10,MALE,45to54,83,64.70588235294117,7
project_6,vc,DE,SpiesSecretOperations,2078,7,5,MALE,18to24,-17,26.923076923076927,5
project_6,wi,GB,Drama,1040,2,3,MALE,25to34,84,22.222222222222218,0
project_3,wi,IT,VisuallyArresting,3549,0,0,MALE,35to44,17,0.0,4
project_6,wi,FR,PRIMEOriginalSeries,4385,20,20,MALE,25to34,84,30.303030303030305,0
project_1,wi,GB,FemaleLedDrama,3017,1,0,MALE,O55,-53,25.0,5
project_4,vc,DE,SophisticatedCrimeTV,2499,4,30,FEMALE,O55,-18,8.51063829787234,5
project_6,vc,DE,Drama,1799,5,8,FEMALE,25to34,-17,21.73913043478261,5
project_6,wi,GB,BrutalWitty,16966,18,24,MALE,25to34,84,19.565217391304348,0
project_8,wi,GB,SimonPeggWright,1736,68,0,FEMALE,45to54,92,98.55072463768116,2
project_1,vc,ES,PrimeVideoFans,5946,6,5,FEMALE,35to44,-153,27.272727272727273,1
project_12,wi,FR,PSGFans,3675,0,0,FEMALE,45to54,25,0.0,4
project_5,vc,FR,StrongFemaleLeads,23499,42,221,MALE,35to44,-14,13.953488372093025,6
project_6,wi,DE,BrutalWitty,2296,3,13,MALE,35to44,84,15.0,0
project_4,vc,DE,GermanProductions,3941,17,12,MALE,45to54,-18,51.51515151515152,7
project_7,wi,FR,RealityTVHits,889,7,13,MALE,45to54,21,28.0,4
project_5,vc,FR,Moviegoers,14366,39,29,FEMALE,25to34,-14,35.135135135135144,2
project_3,wi,GB,VisuallyArresting,8784,4,15,MALE,25to34,42,5.882352941176472,4
project_12,wi,FR,PrimeVideoFans,2172,0,0,FEMALE,45to54,25,0.0,4
project_2,vc,FI,Core,4182,13,7,MALE,25to34,-14,56.52173913043478,7
project_2,vc,PT,Mixed_Segment_B,9849,11,4,MALE,18to24,-15,68.75,7
project_4,vc,DE,GermanPostWarHistory,3730,15,43,MALE,O55,-18,20.0,5
