project_id,type,campaign_country,cluster,survey_date,release_date,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%
project_1,vc,GB,DarkFemaleLedTV,2020-06-24,2020-03-18,4553,4,8,MALE,35to44,-98,12.903225806451612
project_6,vc,GB,PRIMEOriginalSeries,2020-03-09,2020-02-21,2461,16,21,FEMALE,18to24,-17,29.09090909090909
project_3,wi,DE,Dystopian,2020-09-08,2020-09-25,1859,3,5,FEMALE,25to34,17,12.5
project_2,wi,AT,USCulture,2020-10-10,2020-10-23,2287,3,2,MALE,O55,13,33.333333333333336
project_4,vc,DE,Crime,2020-10-13,2020-09-25,4132,7,12,MALE,35to44,-18,21.875
project_12,wi,FR,PSGFans,2020-08-21,2020-09-15,1083,0,0,MALE,25to34,25,0.0
project_6,vc,GB,Control,2020-03-09,2020-02-21,3985,16,51,FEMALE,25to34,-17,14.678899082568808
project_2,wi,ES,OffensiveComedy,2020-10-09,2020-10-23,9021,30,21,FEMALE,25to34,14,52.63157894736842
project_11,wi,FR,HumoristCelebrities,2020-08-21,2020-09-18,4949,0,0,FEMALE,35to44,28,0.0
project_6,wi,FR,BrutalWitty,2019-11-29,2020-02-21,2663,6,7,FEMALE,35to44,84,22.22222222222222
project_2,vc,SE,Broad,2020-11-06,2020-10-23,2551,1,0,FEMALE,45to54,-14,100.0
project_2,wi,ES,Control,2020-10-09,2020-10-23,2184,1,0,FEMALE,45to54,14,100.0
project_2,vc,IE,Core,2020-11-06,2020-10-23,8210,0,0,FEMALE,18to24,-14,0.0
project_7,vc,FR,GuestStars,2020-07-12,2020-06-05,47956,40,50,FEMALE,18to24,-37,31.746031746031747
project_4,vc,DE,Spies,2020-10-13,2020-09-25,3754,11,21,MALE,35to44,-18,26.829268292682926
project_7,vc,FR,FrenchInfluencers,2020-07-12,2020-06-05,39663,5,38,FEMALE,45to54,-37,8.064516129032258
project_13,wi,FR,FrenchArtists,2020-09-21,2020-09-25,2003,0,0,MALE,35to44,4,0.0
project_2,vc,ES,USDocumentary,2020-11-10,2020-10-23,7387,0,0,MALE,25to34,-18,0.0
project_2,vc,IE,Mixed_Segment_E,2020-11-06,2020-10-23,5573,0,0,FEMALE,45to54,-14,0.0
project_10,wi,DE,GermanDrama,2020-10-23,2021-02-19,2236,4,14,MALE,35to44,119,14.285714285714286
project_6,wi,ES,Drama,2019-11-30,2020-02-21,15316,1,21,MALE,18to24,83,3.7037037037037037
project_5,wi,FR,StrongFemaleLeads,2020-04-10,2020-04-15,17810,30,118,MALE,35to44,5,18.29268292682927
project_6,vc,GB,SpiesSecretOperations,2020-03-09,2020-02-21,2898,20,7,MALE,35to44,-17,37.03703703703704
project_1,vc,AT,Books,2020-07-07,2020-03-18,21576,1,6,MALE,18to24,-111,9.090909090909092
project_2,vc,ES,USCulture,2020-11-10,2020-10-23,2842,0,0,MALE,25to34,-18,0.0
project_1,vc,AT,DarkFemaleLedTV,2020-07-07,2020-03-18,24630,17,0,FEMALE,35to44,-111,27.419354838709676
project_5,wi,FR,ComedyDramedy,2020-04-10,2020-04-15,13288,11,138,MALE,25to34,5,6.358381502890174
project_3,wi,IT,SciFi,2020-09-08,2020-09-25,2536,0,0,FEMALE,35to44,17,0.0
project_1,vc,ES,PopularDrama,2020-08-18,2020-03-18,16443,9,28,MALE,18to24,-153,20.930232558139537
project_14,wi,AT,GermanyComedy,2020-09-14,2020-12-04,10520,0,0,FEMALE,25to34,81,0.0
project_5,vc,FR,Teens,2020-04-29,2020-04-15,16976,21,149,MALE,45to54,-14,8.860759493670885
project_5,wi,FR,Families,2020-04-10,2020-04-15,5918,15,8,FEMALE,25to34,5,45.45454545454545
project_6,wi,ES,Action,2019-11-30,2020-02-21,15937,4,13,FEMALE,18to24,83,19.047619047619047
project_12,wi,FR,Documentary,2020-08-21,2020-09-15,4141,0,0,FEMALE,35to44,25,0.0
project_6,vc,GB,Drama,2020-03-09,2020-02-21,2490,8,2,MALE,35to44,-17,47.05882352941177
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,12311,33,74,MALE,18to24,21,25.384615384615383
project_1,vc,DE,WomensFavouriteTV,2020-07-07,2020-03-18,5742,15,29,MALE,45to54,-111,20.833333333333332
project_6,vc,FR,Drama,2020-03-09,2020-02-21,2210,4,7,MALE,45to54,-17,25.0
project_10,wi,DE,BiographiesTrueStories,2020-10-23,2021-02-19,2598,2,10,FEMALE,O55,119,13.333333333333334
project_6,wi,DE,SpiesSecretOperations,2019-11-29,2020-02-21,2343,19,8,MALE,35to44,84,45.23809523809524
project_3,wi,DE,DarkTV,2020-09-08,2020-09-25,2163,0,0,FEMALE,18to24,17,0.0
project_6,vc,GB,VengeanceSelfJustice,2020-03-09,2020-02-21,2484,9,1,FEMALE,35to44,-17,52.94117647058823
project_1,vc,ES,Books,2020-08-18,2020-03-18,8402,2,15,FEMALE,18to24,-153,8.695652173913043
project_2,vc,FI,Mixed_Segment_C,2020-11-06,2020-10-23,7163,0,6,FEMALE,18to24,-14,0.0
project_4,wi,DE,Interest,2020-07-15,2020-09-25,4579,19,25,MALE,18to24,72,24.358974358974358
project_3,wi,FR,PrimeVideoFans,2020-09-08,2020-09-25,3450,0,0,MALE,25to34,17,0.0
project_7,vc,FR,Comedy,2020-07-12,2020-06-05,66654,29,71,FEMALE,35to44,-37,18.238993710691823
project_4,wi,DE,Spies,2020-07-15,2020-09-25,7124,14,20,FEMALE,18to24,72,14.43298969072165
project_10,wi,DE,BiographiesTrueStories,2020-10-23,2021-02-19,3883,4,9,FEMALE,18to24,119,23.529411764705884
project_8,wi,GB,SimonPeggWright,2020-07-30,2020-10-30,1325,9,1,MALE,O55,92,81.81818181818181
project_5,wi,FR,Moviegoers,2020-04-10,2020-04-15,6427,24,16,FEMALE,25to34,5,47.05882352941177
project_6,wi,DE,Drama,2019-11-29,2020-02-21,1645,0,7,FEMALE,25to34,84,0.0
project_6,vc,ES,Control,2020-03-09,2020-02-21,6543,16,70,FEMALE,18to24,-17,14.678899082568808
project_2,wi,ES,SBC,2020-10-09,2020-10-23,5526,59,10,MALE,18to24,14,85.5072463768116
project_6,wi,DE,VengeanceSelfJustice,2019-11-29,2020-02-21,1792,7,1,FEMALE,35to44,84,46.666666666666664
project_14,wi,AT,StandUp,2020-09-14,2020-12-04,12672,0,3,MALE,O55,81,0.0
project_1,vc,DE,WomensFavouriteTV,2020-07-07,2020-03-18,6320,8,11,FEMALE,18to24,-111,16.3265306122449
project_7,wi,FR,CyprienFans,2020-05-15,2020-06-05,17393,12,36,MALE,25to34,21,20.689655172413794
project_5,wi,FR,FrenchComedy,2020-04-10,2020-04-15,14965,24,147,MALE,18to24,5,10.85972850678733
project_9,wi,DE,FootballEntertainment,2020-06-02,2020-06-05,5154,92,36,MALE,18to24,3,70.76923076923077
project_14,wi,DE,Mixed_Segment_E,2020-09-14,2020-12-04,14372,0,0,MALE,45to54,81,0.0
project_6,vc,DE,Drama,2020-03-09,2020-02-21,2386,8,13,MALE,25to34,-17,25.0
project_9,vc,DE,Football,2020-06-23,2020-06-05,10507,44,122,MALE,45to54,-18,23.529411764705884
project_14,wi,AT,StandUp,2020-09-14,2020-12-04,18440,2,5,MALE,25to34,81,14.285714285714286
project_7,vc,FR,NormanThavaudFans,2020-07-12,2020-06-05,56166,14,50,FEMALE,45to54,-37,16.666666666666668
project_14,wi,AT,StandUp,2020-09-14,2020-12-04,15064,2,2,FEMALE,45to54,81,22.22222222222222
project_14,wi,AT,StandUp,2020-09-14,2020-12-04,19936,0,4,FEMALE,25to34,81,0.0
project_3,wi,NL,DarkTV,2020-08-14,2020-09-25,5909,6,86,FEMALE,O55,42,6.25
project_5,vc,FR,ComedyDramedy,2020-04-29,2020-04-15,4374,6,12,MALE,45to54,-14,28.571428571428573
project_7,vc,FR,McflyCarlito,2020-07-12,2020-06-05,63110,20,35,FEMALE,18to24,-37,21.73913043478261
project_1,vc,ES,DarkFemaleLedTV,2020-08-18,2020-03-18,13598,59,2,FEMALE,35to44,-153,40.41095890410959
project_14,wi,DE,GermanComedyStandUp,2020-09-14,2020-12-04,2774,12,16,MALE,45to54,81,21.428571428571427
project_10,wi,DE,DrugsonScreen,2020-10-23,2021-02-19,2118,5,18,FEMALE,O55,119,20.0
project_4,vc,DE,GermanCrimeDrama,2020-10-13,2020-09-25,1525,3,3,FEMALE,18to24,-18,27.272727272727273
project_12,wi,FR,MotivationMovies,2020-08-21,2020-09-15,3700,0,0,FEMALE,35to44,25,0.0
project_6,wi,GB,CastCrew,2019-11-29,2020-02-21,2019,17,2,FEMALE,35to44,84,62.96296296296296
project_6,wi,DE,PRIMEOriginalSeries,2019-11-29,2020-02-21,5286,1,4,FEMALE,25to34,84,6.666666666666667
project_2,vc,ES,SBC,2020-11-10,2020-10-23,3907,0,0,MALE,25to34,-18,0.0
project_11,wi,FR,ComedyHistoricalLiterature,2020-08-21,2020-09-18,7828,0,0,MALE,45to54,28,0.0
project_5,wi,FR,FemaleLedComedy,2020-04-10,2020-04-15,11876,98,55,FEMALE,25to34,5,48.756218905472636
project_10,wi,DE,Control,2020-10-23,2021-02-19,568,0,12,MALE,45to54,119,0.0
project_2,vc,FI,Demo,2020-11-06,2020-10-23,5120,3,4,FEMALE,18to24,-14,17.647058823529413
project_4,vc,DE,Broad,2020-10-13,2020-09-25,1544,3,12,FEMALE,18to24,-18,6.666666666666667
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,783,6,6,FEMALE,45to54,21,27.272727272727273
project_6,wi,FR,PRIMEOriginalSeries,2019-11-29,2020-02-21,11179,23,18,MALE,18to24,84,24.46808510638298
project_7,wi,FR,PrimeVideoFans,2020-05-15,2020-06-05,27330,3,5,FEMALE,35to44,21,30.0
project_6,wi,GB,Control,2019-11-29,2020-02-21,3968,8,21,MALE,45to54,84,20.512820512820515
project_6,wi,ES,CastCrew,2019-11-30,2020-02-21,20745,18,107,MALE,18to24,83,11.180124223602485
project_8,vc,GB,Mixed_Segment_E,2020-11-06,2020-10-30,4724,0,0,MALE,O55,-7,0.0
project_2,vc,NO,Core,2020-11-06,2020-10-23,3051,24,8,MALE,35to44,-14,70.58823529411765
project_6,wi,DE,VengeanceSelfJustice,2019-11-29,2020-02-21,2126,7,17,MALE,45to54,84,20.58823529411765
project_12,wi,FR,MotivationMovies,2020-08-21,2020-09-15,3465,0,0,FEMALE,45to54,25,0.0
project_8,vc,GB,KerrysBespokeList,2020-11-06,2020-10-30,1505,0,0,FEMALE,45to54,-7,0.0
project_14,wi,DE,Mixed_Segment_E,2020-09-14,2020-12-04,13130,0,0,MALE,O55,81,0.0
project_2,wi,ES,Control,2020-10-09,2020-10-23,3448,0,4,MALE,O55,14,0.0
project_2,vc,FI,Demo,2020-11-06,2020-10-23,2613,12,1,MALE,25to34,-14,80.0
project_14,wi,DE,Comedy,2020-09-14,2020-12-04,2163,2,31,MALE,O55,81,3.4482758620689653
project_7,vc,FR,CyprienFans,2020-07-12,2020-06-05,45320,6,19,FEMALE,45to54,-37,13.333333333333334
project_6,vc,ES,VengeanceSelfJustice,2020-03-09,2020-02-21,5856,46,24,MALE,35to44,-17,44.23076923076923
project_11,wi,FR,FrenchCinema,2020-08-21,2020-09-18,6709,0,0,FEMALE,18to24,28,0.0
project_1,wi,NL,DarkFemaleLedTV,2020-05-10,2020-03-18,3260,2,1,FEMALE,O55,-53,18.181818181818183
project_10,wi,DE,Berlin,2020-10-23,2021-02-19,1082,1,7,MALE,45to54,119,8.333333333333334
project_6,vc,GB,VengeanceSelfJustice,2020-03-09,2020-02-21,2762,12,3,FEMALE,45to54,-17,52.17391304347826
project_3,wi,GB,DarkTV,2020-08-14,2020-09-25,8105,6,13,FEMALE,25to34,42,8.0
project_4,wi,DE,GermanPostWarHistory,2020-07-15,2020-09-25,1330,2,9,FEMALE,O55,72,6.451612903225806
project_8,vc,GB,Mixed_Segment_E,2020-11-06,2020-10-30,2076,0,0,FEMALE,45to54,-7,0.0
project_4,vc,DE,Crime,2020-10-13,2020-09-25,3601,9,26,MALE,45to54,-18,19.565217391304348
project_1,wi,GB,MysteryThriller,2020-05-10,2020-03-18,3953,3,1,FEMALE,25to34,-53,37.5
project_14,wi,AT,StandUp,2020-09-14,2020-12-04,3555,1,2,FEMALE,18to24,81,14.285714285714286
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,6885,3,6,FEMALE,45to54,13,33.333333333333336
project_3,wi,FR,PrimeVideoFans,2020-09-08,2020-09-25,2805,0,0,MALE,35to44,17,0.0
project_10,wi,DE,Control,2020-10-23,2021-02-19,493,0,8,MALE,O55,119,0.0
project_1,vc,ES,WomensFavouriteTV,2020-08-18,2020-03-18,13647,6,12,MALE,18to24,-153,26.08695652173913
project_10,wi,DE,Music,2020-10-23,2021-02-19,673,4,6,FEMALE,O55,119,36.36363636363637
project_5,vc,FR,FrenchComedy,2020-04-29,2020-04-15,29285,127,97,FEMALE,18to24,-14,34.60490463215259
project_14,wi,DE,GermanyComedy,2020-09-14,2020-12-04,2685,7,16,MALE,45to54,81,14.893617021276595
project_1,wi,GB,FemaleLedDrama,2020-05-10,2020-03-18,5698,4,1,FEMALE,O55,-53,40.0
project_2,vc,ES,Control,2020-11-10,2020-10-23,7470,0,0,FEMALE,35to44,-18,0.0
project_6,vc,ES,TarantinoStyle,2020-03-09,2020-02-21,4567,6,10,FEMALE,25to34,-17,24.0
project_1,wi,NL,WomensFavouriteTV,2020-05-10,2020-03-18,3985,3,2,FEMALE,45to54,-53,15.0
project_4,vc,DE,GermanCrimeDrama,2020-10-13,2020-09-25,1584,11,12,MALE,O55,-18,44.0
project_1,vc,ES,FemaleLedDramaMovies,2020-08-18,2020-03-18,10425,16,3,FEMALE,45to54,-153,53.333333333333336
project_4,wi,DE,GermanPostWarHistory,2020-07-15,2020-09-25,1798,8,9,MALE,45to54,72,26.666666666666668
project_7,vc,FR,Comedy,2020-07-12,2020-06-05,74239,60,123,FEMALE,25to34,-37,25.31645569620253
project_11,wi,FR,Rural,2020-08-21,2020-09-18,5814,0,0,FEMALE,18to24,28,0.0
project_6,wi,DE,PRIMEOriginalSeries,2019-11-29,2020-02-21,2612,4,12,MALE,25to34,84,16.666666666666668
project_2,vc,FI,Mixed_Segment_C,2020-11-06,2020-10-23,4825,1,3,FEMALE,25to34,-14,25.0
project_4,wi,DE,Spies,2020-07-15,2020-09-25,5781,8,40,FEMALE,O55,72,8.51063829787234
project_11,wi,FR,FamousEpicComics,2020-08-21,2020-09-18,3341,0,0,MALE,18to24,28,0.0
project_8,vc,GB,KerrysBespokeList,2020-11-06,2020-10-30,2612,0,0,MALE,18to24,-7,0.0
project_1,wi,NL,DarkFemaleLedTV,2020-05-10,2020-03-18,3795,1,0,MALE,45to54,-53,20.0
project_7,vc,FR,FrenchComedy,2020-07-12,2020-06-05,127473,47,316,MALE,25to34,-37,11.380145278450364
project_1,wi,NL,DarkFemaleLedTV,2020-05-10,2020-03-18,4675,0,7,MALE,35to44,-53,0.0
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,2348,1,3,FEMALE,25to34,-53,12.5
project_2,wi,AT,USCulture,2020-10-10,2020-10-23,1077,1,0,FEMALE,35to44,13,100.0
project_5,wi,FR,FemaleCenteredInterests,2020-04-10,2020-04-15,6030,7,70,MALE,25to34,5,7.865168539325842
project_6,wi,ES,VengeanceSelfJustice,2019-11-30,2020-02-21,16569,4,49,MALE,18to24,83,6.0606060606060606
project_6,wi,GB,Control,2019-11-29,2020-02-21,2943,10,22,FEMALE,45to54,84,18.867924528301888
project_3,wi,IT,DarkTV,2020-09-08,2020-09-25,3794,0,0,FEMALE,35to44,17,0.0
project_11,wi,FR,FamousEpicComics,2020-08-21,2020-09-18,6488,0,0,FEMALE,18to24,28,0.0
project_6,vc,FR,CastCrew,2020-03-09,2020-02-21,3013,35,12,MALE,45to54,-17,47.2972972972973
project_11,wi,FR,French,2020-08-21,2020-09-18,3842,0,0,MALE,18to24,28,0.0
project_4,vc,DE,GermanPostWarHistory,2020-10-13,2020-09-25,5503,25,12,MALE,18to24,-18,49.01960784313726
project_2,wi,AT,USCulture,2020-10-10,2020-10-23,923,13,0,MALE,25to34,13,100.0
project_1,vc,ES,FemaleLedDramaMovies,2020-08-18,2020-03-18,13647,11,38,MALE,25to34,-153,20.0
project_2,wi,AT,Comedy,2020-10-10,2020-10-23,1843,18,6,MALE,25to34,13,72.0
project_10,wi,DE,Book,2020-10-23,2021-02-19,1501,1,7,MALE,18to24,119,10.0
project_7,wi,FR,Gamers,2020-05-15,2020-06-05,34893,36,63,MALE,18to24,21,29.508196721311474
project_2,vc,NO,Demo,2020-11-06,2020-10-23,1489,0,7,FEMALE,O55,-14,0.0
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,2020-04-10,2020-04-15,5626,4,46,MALE,45to54,5,7.017543859649122
project_6,wi,DE,Control,2019-11-29,2020-02-21,2462,0,17,MALE,25to34,84,0.0
project_14,wi,DE,GermanComedyStandUp,2020-09-14,2020-12-04,3141,9,8,MALE,18to24,81,28.125
project_14,wi,DE,Comedy,2020-09-14,2020-12-04,2337,4,11,FEMALE,25to34,81,9.523809523809524
project_12,wi,FR,PSGFans,2020-08-21,2020-09-15,2646,0,0,FEMALE,O55,25,0.0
project_2,vc,ES,USCulture,2020-11-10,2020-10-23,2396,0,0,MALE,35to44,-18,0.0
project_6,wi,ES,PRIMEOriginalSeries,2019-11-30,2020-02-21,5965,12,9,MALE,25to34,83,30.76923076923077
project_11,wi,FR,Urban,2020-08-21,2020-09-18,9356,0,0,FEMALE,18to24,28,0.0
project_6,vc,GB,BrutalWitty,2020-03-09,2020-02-21,1806,11,3,FEMALE,45to54,-17,57.89473684210526
project_11,wi,FR,FamilyEntertainment,2020-08-21,2020-09-18,11974,0,0,FEMALE,35to44,28,0.0
project_3,wi,FR,DarkTV,2020-09-08,2020-09-25,4647,0,0,FEMALE,18to24,17,0.0
project_3,wi,DE,PrimeVideoFans,2020-09-08,2020-09-25,2063,1,8,MALE,25to34,17,3.225806451612903
project_1,vc,ES,PrimeVideoFans,2020-08-18,2020-03-18,4177,6,2,FEMALE,O55,-153,66.66666666666667
project_2,vc,SE,Core,2020-11-06,2020-10-23,3072,27,8,MALE,18to24,-14,65.85365853658537
project_5,wi,FR,Teens,2020-04-10,2020-04-15,5415,28,21,FEMALE,35to44,5,23.931623931623932
project_6,wi,FR,Control,2019-11-29,2020-02-21,5000,1,8,MALE,25to34,84,8.333333333333334
project_2,vc,SE,Broad,2020-11-06,2020-10-23,2371,3,0,FEMALE,35to44,-14,100.0
project_1,vc,GB,PopularDramaThrillerTV,2020-06-24,2020-03-18,7476,19,70,FEMALE,18to24,-98,9.405940594059405
project_1,vc,DE,WomensFavouriteTV,2020-07-07,2020-03-18,16526,8,16,MALE,25to34,-111,16.666666666666668
project_3,wi,GB,VisuallyArresting,2020-08-14,2020-09-25,7538,4,7,FEMALE,25to34,42,9.75609756097561
project_5,vc,FR,Singles,2020-04-29,2020-04-15,11199,36,65,FEMALE,45to54,-14,30.508474576271187
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,2020-04-10,2020-04-15,5798,15,4,FEMALE,35to44,5,53.57142857142857
project_8,vc,GB,BestOfComedy,2020-11-06,2020-10-30,2109,0,0,MALE,35to44,-7,0.0
project_6,vc,FR,Control,2020-03-09,2020-02-21,4830,26,29,MALE,35to44,-17,38.80597014925373
project_6,wi,ES,Drama,2019-11-30,2020-02-21,4537,1,4,FEMALE,35to44,83,12.5
project_5,wi,FR,InARelationship,2020-04-10,2020-04-15,6459,9,84,MALE,18to24,5,7.964601769911504
project_1,vc,DE,Feminism,2020-07-07,2020-03-18,3300,2,5,FEMALE,18to24,-111,6.451612903225806
project_1,vc,ES,Books,2020-08-18,2020-03-18,4953,2,9,MALE,O55,-153,15.384615384615385
project_2,vc,FI,Broad,2020-11-06,2020-10-23,2597,2,3,FEMALE,45to54,-14,25.0
project_6,vc,DE,Control,2020-03-09,2020-02-21,2475,18,37,FEMALE,35to44,-17,20.689655172413794
project_3,wi,FR,DarkTV,2020-09-08,2020-09-25,3202,0,0,FEMALE,O55,17,0.0
project_1,vc,DE,PrimeVideoFans,2020-07-07,2020-03-18,16541,0,10,MALE,O55,-111,0.0
project_6,vc,GB,BrutalWitty,2020-03-09,2020-02-21,2555,13,3,MALE,45to54,-17,52.0
project_3,wi,GB,VisuallyArresting,2020-08-14,2020-09-25,5139,3,2,FEMALE,45to54,42,12.0
project_10,wi,DE,Book,2020-10-23,2021-02-19,681,0,11,FEMALE,O55,119,0.0
project_6,vc,DE,Control,2020-03-09,2020-02-21,2915,17,60,MALE,25to34,-17,17.171717171717173
project_2,vc,SE,Broad,2020-11-06,2020-10-23,4084,9,4,MALE,18to24,-14,60.0
project_9,wi,DE,FootballEntertainment,2020-06-02,2020-06-05,3814,9,16,FEMALE,O55,3,36.0
project_4,vc,DE,Thriller,2020-10-13,2020-09-25,3276,14,21,FEMALE,25to34,-18,26.923076923076923
project_13,wi,FR,FrenchCinema,2020-09-21,2020-09-25,848,0,0,FEMALE,25to34,4,0.0
project_2,vc,DK,Mixed_Segment_E,2020-11-06,2020-10-23,4418,0,0,MALE,45to54,-14,0.0
project_2,vc,PT,Mixed_Segment_A,2020-11-07,2020-10-23,14253,9,1,MALE,25to34,-15,90.0
project_6,wi,ES,SpiesSecretOperations,2019-11-30,2020-02-21,4654,4,0,FEMALE,25to34,83,50.0
project_6,wi,GB,BrutalWitty,2019-11-29,2020-02-21,3270,6,8,MALE,45to54,84,28.571428571428573
project_1,vc,ES,BestOfMystery,2020-08-18,2020-03-18,12930,12,2,FEMALE,25to34,-153,46.15384615384615
project_7,vc,FR,LudovikFans,2020-07-12,2020-06-05,88298,24,48,FEMALE,35to44,-37,20.512820512820515
project_1,vc,AT,FemaleLedDramaMovies,2020-07-07,2020-03-18,28466,14,9,FEMALE,35to44,-111,22.22222222222222
project_2,vc,ES,OffensiveComedy,2020-11-10,2020-10-23,8990,0,0,FEMALE,35to44,-18,0.0
project_2,vc,IE,Broad,2020-11-06,2020-10-23,3446,0,0,FEMALE,25to34,-14,0.0
project_7,vc,FR,PrimeVideoFans,2020-07-12,2020-06-05,58894,29,15,FEMALE,18to24,-37,43.28358208955224
project_11,wi,FR,PopularCultComedy,2020-08-21,2020-09-18,34611,0,0,FEMALE,25to34,28,0.0
project_7,vc,FR,GuestStars,2020-07-12,2020-06-05,57447,11,34,FEMALE,25to34,-37,14.285714285714286
project_3,wi,GB,VisuallyArresting,2020-08-14,2020-09-25,8506,9,12,MALE,35to44,42,18.75
project_5,vc,FR,Teens,2020-04-29,2020-04-15,13106,45,61,FEMALE,45to54,-14,23.316062176165804
project_7,wi,FR,LudovikFans,2020-05-15,2020-06-05,1473,2,6,FEMALE,45to54,21,20.0
project_6,wi,DE,VengeanceSelfJustice,2019-11-29,2020-02-21,1684,1,1,FEMALE,25to34,84,16.666666666666668
project_7,wi,FR,GuestStars,2020-05-15,2020-06-05,15729,0,4,FEMALE,35to44,21,0.0
project_8,wi,GB,SimonPeggWright,2020-07-30,2020-10-30,4251,98,3,MALE,25to34,92,90.74074074074075
project_10,wi,DE,Music,2020-10-23,2021-02-19,1064,2,8,FEMALE,25to34,119,15.384615384615385
project_2,vc,ES,USDocumentary,2020-11-10,2020-10-23,10028,0,0,FEMALE,35to44,-18,0.0
project_14,wi,DE,GermanComedyStandUp,2020-09-14,2020-12-04,2294,2,6,FEMALE,18to24,81,12.5
project_12,wi,FR,PrimeVideoFans,2020-08-21,2020-09-15,3473,0,0,MALE,45to54,25,0.0
project_4,wi,DE,Interest,2020-07-15,2020-09-25,4601,25,36,MALE,45to54,72,30.120481927710845
project_6,wi,FR,Action,2019-11-29,2020-02-21,2591,5,3,MALE,35to44,84,35.714285714285715
project_3,wi,NL,DarkTV,2020-08-14,2020-09-25,6929,1,65,FEMALE,45to54,42,1.2345679012345678
project_7,vc,FR,GuestStars,2020-07-12,2020-06-05,54193,7,35,FEMALE,35to44,-37,10.294117647058824
project_6,vc,FR,Control,2020-03-09,2020-02-21,3891,20,40,FEMALE,35to44,-17,19.047619047619047
project_10,wi,DE,Berlin,2020-10-23,2021-02-19,1139,3,4,FEMALE,45to54,119,27.272727272727273
project_5,vc,FR,PrimeVideoFans,2020-04-29,2020-04-15,7778,17,53,MALE,25to34,-14,18.085106382978722
project_1,vc,DE,FemaleLedDramaMovies,2020-07-07,2020-03-18,5178,10,6,FEMALE,18to24,-111,20.0
project_6,wi,DE,Action,2019-11-29,2020-02-21,1464,0,2,MALE,18to24,84,0.0
project_1,vc,GB,FemaleLedDrama,2020-06-24,2020-03-18,5471,19,2,FEMALE,35to44,-98,29.6875
project_6,vc,FR,PRIMEOriginalSeries,2020-03-09,2020-02-21,3311,18,5,MALE,35to44,-17,56.25
project_7,vc,FR,CyprienFans,2020-07-12,2020-06-05,111867,71,62,FEMALE,18to24,-37,37.36842105263158
project_6,wi,DE,Action,2019-11-29,2020-02-21,1238,0,5,FEMALE,25to34,84,0.0
project_2,vc,FI,Mixed_Segment_D,2020-11-06,2020-10-23,4384,3,1,FEMALE,25to34,-14,50.0
project_2,wi,ES,USDocumentary,2020-10-09,2020-10-23,17865,15,15,FEMALE,18to24,14,36.58536585365854
project_6,wi,DE,PRIMEOriginalSeries,2019-11-29,2020-02-21,2083,8,10,MALE,45to54,84,38.095238095238095
project_1,vc,GB,FemaleLedDrama,2020-06-24,2020-03-18,4635,12,4,FEMALE,O55,-98,28.571428571428573
project_8,wi,GB,TheCornettoTrilogy,2020-07-30,2020-10-30,3291,96,3,MALE,18to24,92,92.3076923076923
project_7,wi,FR,PrimeVideoFans,2020-05-15,2020-06-05,32833,10,7,MALE,18to24,21,52.63157894736842
project_6,wi,ES,Control,2019-11-30,2020-02-21,7194,15,19,MALE,35to44,83,36.58536585365854
project_2,wi,ES,USCulture,2020-10-09,2020-10-23,4703,5,7,FEMALE,45to54,14,41.666666666666664
project_1,vc,AT,PrimeVideoFans,2020-07-07,2020-03-18,21409,1,2,MALE,35to44,-111,6.25
project_9,vc,DE,SportEntertainment,2020-06-23,2020-06-05,9186,22,69,MALE,45to54,-18,22.0
project_1,vc,DE,Books,2020-07-07,2020-03-18,4773,3,0,MALE,O55,-111,75.0
project_5,wi,FR,Moviegoers,2020-04-10,2020-04-15,6487,11,20,FEMALE,45to54,5,29.72972972972973
project_6,wi,GB,BrutalWitty,2019-11-29,2020-02-21,15701,18,45,FEMALE,18to24,84,15.517241379310345
project_1,wi,GB,FemaleLedDrama,2020-05-10,2020-03-18,4127,0,6,MALE,35to44,-53,0.0
project_7,wi,FR,GuestStars,2020-05-15,2020-06-05,805,1,1,MALE,45to54,21,25.0
project_5,vc,FR,StrongFemaleLeads,2020-04-29,2020-04-15,23560,20,322,MALE,18to24,-14,4.796163069544365
project_6,vc,ES,PRIMEOriginalSeries,2020-03-09,2020-02-21,4530,11,6,MALE,45to54,-17,44.0
project_5,wi,FR,ViewedPrimeVideoCampaigns,2020-04-10,2020-04-15,7439,8,41,MALE,45to54,5,15.09433962264151
project_2,vc,FI,Demo,2020-11-06,2020-10-23,1977,2,4,FEMALE,45to54,-14,25.0
project_12,wi,FR,MotivationMovies,2020-08-21,2020-09-15,3029,0,0,MALE,45to54,25,0.0
project_3,wi,GB,DarkTV,2020-08-14,2020-09-25,10132,8,54,MALE,18to24,42,4.624277456647399
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,2007,0,3,MALE,35to44,-53,0.0
project_2,vc,FI,Mixed_Segment_C,2020-11-06,2020-10-23,4505,1,5,FEMALE,35to44,-14,16.666666666666668
